^Annotation
!Annotation_date = 05/20/2005 09:49:12
!Annotation_platform = GPL271
!Annotation_platform_title =LC-17
!Annotation_platform_organism = Homo sapiens
#ID =  Platform reference identifier
#Gene = Description field extracted from Entrez Gene
#Unigene = Cluster ID extracted from Entrez UniGene
#UniGene title = UniGene title extracted from Entrez UniGene
#Nucleotide = Title extracted from Entrez Nucleotide
#Protein = Title extracted from Entrez Protein
#GI = GenBank identifier(s)
#GenBank Accession = GenBank accession(s)
#Gene symbol = Gene name field extracted from Entrez Gene
#Platform_CLONEID = CLONE_ID column from GEO Platform data table
#Platform_ORF = ORF column from GEO Platform data table
#Platform_SPOTID = SPOT_ID column from GEO Platform data table
#Platform_SPACC = SP_ACC column from GEO Platform data table
#Platform_PTACC = PT_ACC column from GEO Platform data table
ID	Gene	Unigene	UniGene title	Nucleotide	Protein	GI	GenBank Accession	Gene symbol	Platform_CLONEID	Platform_ORF	Platform_SPOTID	Platform_SPACC	Platform_PTACC
22212		Hs.463105	DEAH (Asp-Glu-Ala-His) box polypeptide 8			2191554	AA465387	DHX8	IMAGE:814119				
22213		Hs.21413	Solute carrier family 12, (potassium-chloride transporter) member 5			1745049	AA166885	SLC12A5	IMAGE:632074				
22214		Hs.435001	Kruppel-like factor 10			856216	R79935	KLF10	IMAGE:146577				
22215		Hs.385634	Tetraspanin similiar to uroplakin 1			876480	H11660	LOC90139	IMAGE:48285				
22216		Hs.236361	RNA-binding region (RNP1, RRM) containing 1			2184270	AA459363	RNPC1	IMAGE:814526				
22217		Hs.436142	Protein tyrosine phosphatase, non-receptor type 13 (APO-1/CD95 (Fas)-associated phosphatase)			2659702	AA679180	PTPN13	IMAGE:866702				
22218		Hs.442498	FXYD domain containing ion transport regulator 1 (phospholemman)			1009968	H57136	FXYD1	IMAGE:204686				
22219		Hs.156832	Neuronal PAS domain protein 2			895304	H26181	NPAS2	IMAGE:161998				
22220		Hs.82071	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2			1670339	AA115076	CITED2	IMAGE:491565				
22221				yy93h05.s1 Soares_multiple_sclerosis_2NbHMSP Homo sapiens cDNA clone IMAGE:281145 3', mRNA sequence		1192125	N50959		IMAGE:281145				
22222		Hs.412484	Oxidised low density lipoprotein (lectin-like) receptor 1			2669667	AA682386	OLR1	IMAGE:461759				
22223		Hs.432842	Ral GEF with PH domain and SH3 binding motif 1			2056617	AA402863	RALGPS1	IMAGE:741795				
22224		Hs.225014	RIM binding protein 2			1265523	N93214	KIAA0318	IMAGE:304975				
22225		Hs.443976	Centrosomal protein 2			1886135	AA251153	CEP2	IMAGE:684242				
22226				zs05a07.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:684276 3', mRNA sequence		1860444	AA236006		IMAGE:684276				
22227		Hs.521181	Interferon regulatory factor 5			1885805	AA250843	IRF5	IMAGE:684399				
22228		Hs.549135	Gamma tubulin ring complex protein (76p gene)			1885972	AA250946	76P	IMAGE:684451				
22229		Hs.262886	Inositol polyphosphate-5-phosphatase, 145kDa			1886436	AA251473	INPP5D	IMAGE:684592				
22230				zs08g12.r1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:684646 5', mRNA sequence		1886564	AA251582		IMAGE:684646				
22231		Hs.190043	Motile sperm domain containing 2			1886496	AA251532	MOSPD2	IMAGE:684774				
22232		Hs.517265	SLAM family member 7			1886511	AA251547	SLAMF7	IMAGE:684794				
22233		Hs.79081	Protein phosphatase 1, catalytic subunit, gamma isoform			2779761	AA741169	PPP1CC	IMAGE:1356672				
22234		Hs.369056	Nuclear antigen Sp100			2879514	AA810108	SP100	IMAGE:1367790				
22235				od46h12.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1371047 3' similar to gb:L13689 DNA-BINDING PROTEIN BMI-1 (HUMAN);, mRNA sequence		2959222	AA864909		IMAGE:1371047				
22236		Hs.476052	SNF-1 related kinase			1886829	AA251867	SNRK	IMAGE:684828				
22237		Hs.505007	SRY (sex determining region Y)-box 5			2726992	AA714718	SOX5	IMAGE:1241888				
22238		Hs.437256	Glutamate receptor, ionotropic, N-methyl D-aspartate-like 1A			2875098	AA806348	GRINL1A	IMAGE:1350849				
22239		Hs.501289	Zinc finger protein, subfamily 1A, 5			1925714	AA282798	ZNFN1A5	IMAGE:704835				
22240		Hs.292509	Solute carrier family 35, member F5			2210429	AA480877	SLC35F5	IMAGE:814564				
22241				ns26d06.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1184747 3' similar to WP:C38D4.8 CE00921 ADP-RIBOSYLATION FACTOR ;, mRNA sequence		2567705	AA642487		IMAGE:1184747				
22242		Hs.79347	Zinc finger protein 592			2567616	AA642398	ZNF592	IMAGE:1184816				
22243		Hs.529778	Leucine zipper protein FKSG14			2567547	AA642329	FKSG14	IMAGE:1185034				
22244				ns29g07.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1185084 3' similar to contains Alu repetitive element;, mRNA sequence		2567581	AA642363		IMAGE:1185084				
22245		Hs.535628	Transcribed locus, strongly similar to XP_342444.1 similar to CG1530-PA [Rattus norvegicus]			2575609	AA649180		IMAGE:1185198				
22246		Hs.551736	Transcribed locus, strongly similar to XP_514605.1 similar to centrosomal protein 2; centrosome associated protein; centrosomal Nek2-associated protein 1 [Pan troglodytes]			2575647	AA649218		IMAGE:1185255				
22247				ns33h09.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1185473 3' similar to contains Alu repetitive element;contains MER4.t3 MER4 repetitive element ;, mRNA sequence		2575589	AA649160		IMAGE:1185473				
22248				ns34a08.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1185494 3', mRNA sequence		2575136	AA648707		IMAGE:1185494				
22249		Hs.523506	Tryptophanyl tRNA synthetase 2 (mitochondrial)			5811950	AI984673	WARS2	IMAGE:2494439				
22250		Hs.247280	Chromosome 20 open reading frame 18			5812394	AI985117	C20orf18	IMAGE:2495660				
22251		Hs.225671	Hyperpolarization activated cyclic nucleotide-gated potassium channel 4			5837812	AI990915	HCN4	IMAGE:2498146				
22252		Hs.55279	Serine (or cysteine) proteinase inhibitor, clade B (ovalbumin), member 5			5836609	AI989728	SERPINB5	IMAGE:2499237				
22253		Hs.1545	Caudal type homeo box transcription factor 1			5858098	AW009320	CDX1	IMAGE:2504305				
22254		Hs.435811	Arrestin, beta 2			5858372	AW009594	ARRB2	IMAGE:2504698				
22255		Hs.432121	Peroxiredoxin 2			5855571	AW006793	PRDX2	IMAGE:2506776				
22256		Hs.525256	Leukotriene B4 receptor			5809751	AI982606	LTB4R	IMAGE:2508090				
22257		Hs.369759	Transient receptor potential cation channel, subfamily M, member 2			5912843	AW050573	TRPM2	IMAGE:2558044				
22258		Hs.212102	Protein disulfide isomerase-associated 6			5836229	AI989348	TXNDC7	IMAGE:2559300				
22259		Hs.250758	Proteasome (prosome, macropain) 26S subunit, ATPase, 3			5813584	AI986307	PSMC3	IMAGE:2562848				
22260		Hs.379785	Hypothetical protein FLJ35827			5811823	AI984546	FLJ35827	IMAGE:2562995				
22261		Hs.135270	Collapsin response mediator protein 1			5853998	AW005220	CRMP1	IMAGE:2565543				
22262		Hs.401903	Cytochrome c oxidase subunit Va			5854355	AW005577	COX5A	IMAGE:2565853				
22263		Hs.487470	PMS2 postmeiotic segregation increased 2 (S. cerevisiae)			6027142	AW072144	PMS2	IMAGE:2566877				
22264		Hs.169284	Phosphoribosyl pyrophosphate synthetase 1-like 1			6027459	AW072461	PRPS1L1	IMAGE:2567536				
22265											EMPTY		
22266		Hs.308048	Early B-cell factor			1921019	AA279473	EBF	IMAGE:704338				
22267	Hypothetical protein					853961	X83413	DR8			LC:17993		
22268	lymphoid nuclear protein related to AF4	Hs.444414	Lymphoid nuclear protein related to AF4			4504938	NM_002285	LAF4			LC:17999		
22269											EMPTY		
22270											EMPTY		
22271											EMPTY		
22272											EMPTY		
22273				ti60d11.x1 NCI_CGAP_Lym12 Homo sapiens cDNA clone IMAGE:2134869 3' similar to gb:U07857 14 KD PROTEIN OF SIGNAL RECOGNITION PARTICLE (HUMAN);contains element LTR4 repetitive element ;, mRNA sequence		4304722	AI439495		IMAGE:2134869				
22274		Hs.496911	Fragile X mental retardation 2			4308611	AI440074	FMR2	IMAGE:2134999				
22275				tn62b12.x1 NCI_CGAP_Lym12 Homo sapiens cDNA clone IMAGE:2174111 3' similar to contains Alu repetitive element;, mRNA sequence		4329159	AI476114		IMAGE:2174111				
22276				tn64g01.x1 NCI_CGAP_Lym12 Homo sapiens cDNA clone IMAGE:2174352 3' similar to gb:L19593 HIGH AFFINITY INTERLEUKIN-8 RECEPTOR B (HUMAN);, mRNA sequence		4536353	AI572979		IMAGE:2174352				
22277				tn70d12.x1 NCI_CGAP_Lym12 Homo sapiens cDNA clone IMAGE:2174903 3' similar to contains element MER22 repetitive element ;, mRNA sequence		4392021	AI500039		IMAGE:2174903				
22278				tn70h12.x1 NCI_CGAP_Lym12 Homo sapiens cDNA clone IMAGE:2174951 3', mRNA sequence		4392128	AI500146		IMAGE:2174951				
22279		Hs.162458	Protein inhibitor of activated STAT, 1			3837829	AI242432	PIAS1	IMAGE:1966885				
22280		Hs.538877	Transcribed locus			3838010	AI242613		IMAGE:1966935				
22281		Hs.515094	Thyroid hormone receptor interactor 10			782777	R26642	TRIP10	IMAGE:37491				
22282		Hs.389724	Interferon-induced protein 44-like			2069284	AA410188	IFI44L	IMAGE:754479				
22283		Hs.435850	Lysophospholipase I			863750	H00817	LYPLA1	IMAGE:150314				
22284		Hs.222909	Chromosome 21 open reading frame 30			1557173	AA062813	C21orf30	IMAGE:366154				
22285		Hs.162032	HMG-box transcription factor 1			760855	R08932	HBP1	IMAGE:127928				
22286		Hs.79353	Transcription factor Dp-1			1315017	W33012	TFDP1	IMAGE:321708				
22287		Hs.288654	Hippocalcin			885211	H18971	HPCA	IMAGE:171936				
22288				zc67a08.r1 Soares_fetal_heart_NbHH19W Homo sapiens cDNA clone IMAGE:327350 5' similar to gb:M29064 HETEROGENEOUS NUCLEAR RIBONUCLEOPROTEINS A2/B1 (HUMAN);, mRNA sequence		1274101	W02101		IMAGE:327350				
22289		Hs.280342	Protein kinase, cAMP-dependent, regulatory, type I, alpha (tissue specific extinguisher 1)			1140317	N25969	PRKAR1A	IMAGE:268778				
22290		Hs.87385	Chromosome 7 open reading frame 30			1472453	AA011266	C7orf30	IMAGE:429494				
22291		Hs.80343	Matrix metalloproteinase 15 (membrane-inserted)			2155975	AA443300	MMP15	IMAGE:784589				
22292		Hs.524579	Lysozyme (renal amyloidosis)			1211772	N63943	LYZ	IMAGE:293925				
22293		Hs.35433	CDC42 binding protein kinase alpha (DMPK-like)			1156383	N35241	CDC42BPA	IMAGE:271899				
22294		Hs.515715	S100 calcium binding protein A1			2107722	AA425934	S100A1	IMAGE:756931				
22295		Hs.10458	Chemokine (C-C motif) ligand 16			660612	T58775	CCL16	IMAGE:77539				
22296		Hs.285313	Kruppel-like factor 6			1547949	AA055584	KLF6	IMAGE:510381				
22297		Hs.496057	Solute carrier family 9 (sodium/hydrogen exchanger), isoform 7			1815441	AA215678	SLC9A7	IMAGE:683666				
22298		Hs.435004	SEC23 interacting protein			1815545	AA215755	SEC23IP	IMAGE:683692				
22299		Hs.504620	Prohibitin 2			1860792	AA236745	REA	IMAGE:683863				
22300		Hs.515429	POU domain, class 2, transcription factor 2			1886146	AA251181	POU2F2	IMAGE:683999				
22301				zs05b11.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:684285 3', mRNA sequence		1860457	AA236019		IMAGE:684285				
22302				zs05e08.r1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:684326 5' similar to contains Alu repetitive element;, mRNA sequence		1860554	AA235897		IMAGE:684326				
22303		Hs.293811	Chromosome 21 open reading frame 91			1885936	AA250975	C21orf91	IMAGE:684521				
22304				zs08b06.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:684563 3' similar to contains L1.t3 L1 repetitive element ;, mRNA sequence		1886311	AA251348		IMAGE:684563				
22305		Hs.300559	Kinetochore associated 1			4190130	AI380277	KNTC1	IMAGE:2107429				
22306		Hs.19585	Zinc finger protein 589			4190198	AI380345	ZNF589	IMAGE:2107464				
22307		Hs.507307	E1A binding protein p400			4190469	AI380616	EP400	IMAGE:2107571				
22308		Hs.151334	Transcribed locus			4190495	AI380642		IMAGE:2107607				
22309		Hs.179481	Hypothetical protein LOC285431			4190660	AI380807	LOC285431	IMAGE:2107797				
22310		Hs.7432	THAP domain containing, apoptosis associated protein 1			4222347	AI392800	THAP1	IMAGE:2107842				
22311		Hs.511425	Signal recognition particle 9kDa			4393037	AI492034	SRP9	IMAGE:2108015				
22312				tg07d02.x1 NCI_CGAP_CLL1 Homo sapiens cDNA clone IMAGE:2108067 3' similar to contains L1.t3 L1 repetitive element ;, mRNA sequence		4393128	AI492125		IMAGE:2108067				
22313		Hs.69771	B-factor, properdin			2053649	AA401441	BF	IMAGE:741977				
22314		Hs.435836	Solute carrier family 26, member 8			889217	H20522	SLC26A8	IMAGE:51308				
22315		Hs.511760	Neuropathy target esterase			1774449	AA186348	NTE	IMAGE:626555				
22316		Hs.159201	Thymosin, beta 4, Y-linked			1191722	N50556	TMSB4Y	IMAGE:280758				
22317		Hs.371987	Nuclear factor of activated T-cells 5, tonicity-responsive			2207584	AA478950	NFAT5	IMAGE:753973				
22318		Hs.249171	Homeo box A11			2432257	AA598674	HOXA11	IMAGE:898249				
22319		Hs.513490	Aldolase A, fructose-bisphosphate			2834575	AA775241	ALDOA	IMAGE:878578				
22320		Hs.439726	Laminin, beta 2 (laminin S)			1728435	AA156802	LAMB2	IMAGE:502518				
22321				ob62g07.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1335996 3', mRNA sequence		2880470	AA810859		IMAGE:1335996				
22322		Hs.1594	Centromere protein A, 17kDa			2880916	AA811305	CENPA	IMAGE:1337282				
22323		Hs.436401	Topoisomerase (DNA) III beta			2874272	AA805522	TOP3B	IMAGE:1341200				
22324		Hs.446271	Hypothetical gene supported by AK091718			2876407	AA806831		IMAGE:1351095				
22325				oc83h04.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1356343 3', mRNA sequence		2904765	AA831666		IMAGE:1356343				
22326		Hs.513870	ATPase, Ca++ transporting, ubiquitous			2905553	AA832454	ATP2A3	IMAGE:1357222				
22327		Hs.293130	Vanin 2			2728017	AA715743	VNN2	IMAGE:1241117				
22328		Hs.434138	Tachykinin 4 (hemokinin)			2968715	AA872537	TAC4	IMAGE:1305142				
22329		Hs.546422	Parvin, gamma			2753023	AA732416	PARVG	IMAGE:1302907				
22330		Hs.5724	CDNA FLJ30652 fis, clone DFNES2000011			2753149	AA732542		IMAGE:1302937				
22331		Hs.150651	FLJ22794 protein			2753396	AA730051	FLJ22794	IMAGE:1303072				
22332		Hs.547025	Transcribed locus, strongly similar to XP_171032.4 succinate dehydrogenase complex, subunit A, flavoprotein-like 2 [Homo sapiens]			2753492	AA730280		IMAGE:1303106				
22333				nz95d10.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1303219 3', mRNA sequence		2752856	AA732249		IMAGE:1303219				
22334		Hs.348874	Full length insert cDNA clone ZE04G11			2752942	AA732335		IMAGE:1303264				
22335				nz97d07.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1303405 3', mRNA sequence		2753311	AA732704		IMAGE:1303405				
22336		Hs.484915	Chromosome 6 open reading frame 32			2753417	AA730205	C6orf32	IMAGE:1303442				
22337				oa56h06.r1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1309019 5' similar to contains element L1 repetitive element ;, mRNA sequence		2786366	AA746380		IMAGE:1309019				
22338		Hs.525093	Nedd4 family interacting protein 2			2788513	AA748555	NDFIP2	IMAGE:1309051				
22339		Hs.355307	Tumor necrosis factor receptor superfamily, member 7			2789078	AA749120	TNFRSF7	IMAGE:1309203				
22340		Hs.128425	Chromosome 19 open reading frame 29			2818953	AA767938	C19orf29	IMAGE:1316633				
22341				oa61g08.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1316798 3' similar to contains L1.t1 L1 repetitive element ;, mRNA sequence		2819184	AA768169		IMAGE:1316798				
22342				oa62e03.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1316860 3', mRNA sequence		2819299	AA768284		IMAGE:1316860				
22343				oa64b12.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1317023 3', mRNA sequence		2819692	AA767111		IMAGE:1317023				
22344		Hs.131715	Chromosome 13 open reading frame 10			2819704	AA767123	C13orf10	IMAGE:1317054				
22345		Hs.454150	Similar to beta-1,3-N-acetylglucosaminyltransferase bGnT-5; beta 1,3 N-acetyglucosaminyltransferase Lc3 synthase			2879095	AA809689		IMAGE:1303601				
22346				nz99f11.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1303629 3', mRNA sequence		2879152	AA809746		IMAGE:1303629				
22347				oa46b03.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1307981 3' similar to gb:X07868_rna1 PUTATIVE INSULIN-LIKE GROWTH FACTOR II ASSOCIATED (HUMAN);, mRNA sequence		2877917	AA808511		IMAGE:1307981				
22348				oa47a02.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1308074 3', mRNA sequence		2878088	AA808682		IMAGE:1308074				
22349		Hs.444049	B-cell linker			2904968	AA831869	BLNK	IMAGE:1309275				
22350		Hs.292509	Solute carrier family 35, member F5			2904984	AA831885	SLC35F5	IMAGE:1309306				
22351		Hs.507584	Polymerase (RNA) I polypeptide D, 16kDa			2884491	AA814895	MGC9850	IMAGE:1318128				
22352		Hs.436705	KIAA1219 protein			2880432	AA810821	KIAA1219	IMAGE:1318186				
22353				aa48c03.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:824164 3' similar to contains L1.b1 L1 repetitive element ;, mRNA sequence		2220049	AA490876		IMAGE:824164				
22354		Hs.458275	Neutrophil cytosolic factor 1 (47kDa, chronic granulomatous disease, autosomal 1)			2219268	AA489666	NCF1	IMAGE:824340				
22355		Hs.460777	Selectin ligand interactor cytoplasmic-1			2209852	AA482174	SLIC1	IMAGE:824668				
22356		Hs.293796	Transcribed locus			2218370	AA488768		IMAGE:824729				
22357		Hs.401843	Striatin, calmodulin binding protein 3			2218636	AA489034	STRN3	IMAGE:824938				
22358				aa57e05.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:825056 3' similar to gb:L27670 Human Landsteiner-Wiener blood group glycoprotein (HUMAN);contains Alu repetitive element;, mRNA sequence		2218819	AA489217		IMAGE:825056				
22359		Hs.458747	Acidic (leucine-rich) nuclear phosphoprotein 32 family, member A			2240798	AA504638	ANP32A	IMAGE:825623				
22360		Hs.268551	Receptor-interacting serine-threonine kinase 3			2220562	AA491389	RIPK3	IMAGE:825850				
22361				nx88c02.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1269314 3' similar to contains Alu repetitive element;, mRNA sequence		2787263	AA747305		IMAGE:1269314				
22362				nx88h10.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1269379 3' similar to TR:Q62847 Q62847 GAMMA-ADDUCIN. ;, mRNA sequence		2787412	AA747454		IMAGE:1269379				
22363		Hs.446194	Transcribed locus			2737175	AA721040		IMAGE:1269477				
22364				nx90c12.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1269526 3', mRNA sequence		2737227	AA721092		IMAGE:1269526				
22365		Hs.109778	WD repeat domain 48			2726961	AA714687	WDR48	IMAGE:1269669				
22366				nx92f04.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1269727 3' similar to contains Alu repetitive element;, mRNA sequence		2787656	AA747698		IMAGE:1269727				
22367		Hs.407709	DRE1 protein			2727064	AA714790	DRE1	IMAGE:1269802				
22368		Hs.280951	FLJ12270 protein			2727129	AA714855	FLJ12270	IMAGE:1269845				
22369		Hs.201776	Paternally expressed 3			2161589	AA447919	PEG3	IMAGE:786156				
22370		Hs.368985	Thyroid hormone receptor interactor 12			774528	R19894	TRIP12	IMAGE:34903				
22371		Hs.407580	Plakophilin 4			2959186	AA864873	PKP4	IMAGE:1456717				
22372		Hs.173894	Colony stimulating factor 1 (macrophage)			2987222	AA878257	CSF1	IMAGE:1475574				
22373		Hs.149443	Cytochrome b-561 domain containing 2			2100093	AA421268	CYB561D2	IMAGE:731027				
22374		Hs.546316	Phosphatidylinositol-4-phosphate 5-kinase, type I, alpha			1891422	AA255881	PIP5K1A	IMAGE:685633				
22375		Hs.189409	Formin binding protein 1			2210535	AA480983	FNBP1	IMAGE:814620				
22376		Hs.166556	CD37 antigen			2219302	AA489700	CD37	IMAGE:824384				
22377				nw28h09.s1 NCI_CGAP_GCB0 Homo sapiens cDNA clone IMAGE:1241825 3' similar to gb:D17532 PUTATIVE ATP-DEPENDENT RNA HELICASE P54 (HUMAN);, mRNA sequence		2873638	AA804507		IMAGE:1241825				
22378		Hs.370086	Transcribed locus, moderately similar to XP_510104.1 similar to hypothetical protein FLJ25224 [Pan troglodytes]			2726984	AA714710		IMAGE:1241863				
22379		Hs.502244	Dendritic cell protein			2873487	AA807709	GA17	IMAGE:1242078				
22380		Hs.125300	Tripartite motif-containing 6 and tripartite motif-containing 34			2968711	AA872533	TRIM34	IMAGE:1305134				
22381		Hs.485892	Zinc finger protein 292			2969122	AA873000	ZNF292	IMAGE:1305243				
22382		Hs.122974	CDNA FLJ13266 fis, clone OVARC1000960			2969146	AA873024		IMAGE:1305283				
22383		Hs.255015	Vacuolar protein sorting 24 (yeast)			2984850	AA876009	VPS24	IMAGE:1338930				
22384				od04h06.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1358267 3', mRNA sequence		2969768	AA873646		IMAGE:1358267				
22385		Hs.260041	O-acetyltransferase			2874198	AA805448	CAS1	IMAGE:1340899				
22386				oc15d10.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1340947 3', mRNA sequence		2874097	AA805347		IMAGE:1340947				
22387		Hs.20395	Chromodomain helicase DNA binding protein 7			2819128	AA768113	CHD7	IMAGE:1341073				
22388		Hs.431550	Mitogen-activated protein kinase kinase kinase kinase 4			2819370	AA768355	MAP4K4	IMAGE:1341097				
22389		Hs.468044	Likely ortholog of mouse limb-bud and heart gene			2874287	AA805537	LBH	IMAGE:1341211				
22390		Hs.412462	R3H domain (binds single-stranded nucleic acids) containing			2874747	AA805997	R3HDM	IMAGE:1341272				
22391		Hs.548676	Transcribed locus			2874786	AA806036		IMAGE:1341476				
22392		Hs.6236	Hypothetical protein FLJ12806			2875008	AA806258	FLJ12806	IMAGE:1341568				
22393		Hs.454790	Hypothetical gene supported by AK124550			2220021	AA490848		IMAGE:823947				
22394				aa46b08.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:823959 3' similar to gb:M22637 LYL-1 PROTEIN (HUMAN);, mRNA sequence		2220024	AA490851		IMAGE:823959				
22395		Hs.390817	Similar to KIAA1783 protein			2220116	AA490943	MYO15B	IMAGE:824034				
22396				aa47a12.r1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:824062 5' similar to SW:LIN1_HUMAN P08547 LINE-1 REVERSE TRANSCRIPTASE HOMOLOG. ;, mRNA sequence		2219893	AA490720		IMAGE:824062				
22397				aa48d02.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:824163 3', mRNA sequence		2220056	AA490883		IMAGE:824163				
22398		Hs.516837	Est1p-like protein B			2220133	AA490960	EST1B	IMAGE:824195				
22399		Hs.262886	Inositol polyphosphate-5-phosphatase, 145kDa			2220005	AA490832	INPP5D	IMAGE:824305				
22400				aa50b03.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:824333 3' similar to SW:VNUA_PRVKA P33485 PROBABLE NUCLEAR ANTIGEN. ;, mRNA sequence		2219274	AA489672		IMAGE:824333				
22401				ny69f04.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1283551 3', mRNA sequence		2785617	AA745631		IMAGE:1283551				
