^Annotation
!Annotation_date = 05/18/2005 16:10:54
!Annotation_platform = GPL962
!Annotation_platform_title =CHUGAI 41K
!Annotation_platform_organism = Homo sapiens
#ID =  Platform reference identifier
#Gene = Description field extracted from Entrez Gene
#Unigene = Cluster ID extracted from Entrez UniGene
#UniGene title = UniGene title extracted from Entrez UniGene
#Nucleotide = Title extracted from Entrez Nucleotide
#Protein = Title extracted from Entrez Protein
#GI = GenBank identifier(s)
#GenBank Accession = GenBank accession(s)
#Gene symbol = Gene name field extracted from Entrez Gene
#Platform_CLONEID = CLONE_ID column from GEO Platform data table
#Platform_ORF = ORF column from GEO Platform data table
#Platform_SPOTID = SPOT_ID column from GEO Platform data table
#Platform_SPACC = SP_ACC column from GEO Platform data table
#Platform_PTACC = PT_ACC column from GEO Platform data table
ID	Gene	Unigene	UniGene title	Nucleotide	Protein	GI	GenBank Accession	Gene symbol	Platform_CLONEID	Platform_ORF	Platform_SPOTID	Platform_SPACC	Platform_PTACC
35042				ye43g01.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:120528 3' similar to gb:M64241 QM PROTEIN (HUMAN);, mRNA sequence		733944	T95320						
35043		Hs.478095	WD repeat domain 56			2054069	AA400198	KIAA1374					
35044		Hs.133998	CDNA FLJ13202 fis, clone NT2RP3004503			2167665	AA453996						
35045				aa92g10.s1 Stratagene fetal retina 937202 Homo sapiens cDNA clone IMAGE:838818 3', mRNA sequence		2180395	AA457675						
35046		Hs.503490	Ankyrin repeat domain 36			2188105	AA463221	UNQ2430					
35047		Hs.516297	Transcription factor 7-like 1 (T-cell specific, HMG-box)			1761504	AA180237	TCF7L1					
35048		Hs.483209	Hypothetical protein FLJ36090			2167115	AA453446	FLJ36090					
35049		Hs.444677	ISL2 transcription factor, LIM/homeodomain, (islet-2)			2184609	AA459702	ISL2					
35050		Hs.483561	Putative nuclear protein ORF1-FL49			1123703	H99035	ORF1-FL49					
35051		Hs.443036	Transcribed locus			1149117	N30597						
35052		Hs.301419	Telomeric repeat binding factor 2, interacting protein			1327528	W43028	TERF2IP					
35053		Hs.459211	A kinase (PRKA) anchor protein 13			1401889	W87804	AKAP13					
35054		Hs.206501	Hypothetical protein from clone 643			1548715	AA056375	LOC57228					
35055		Hs.435610	WW domain containing adaptor with coiled-coil			770155	R16545	WAC					
35056		Hs.181244	HLA complex group 4 pseudogene 6			1367460	W60701	HCG4P6					
35057		Hs.500419	Family with sequence similarity 35, member A			1678068	AA122049	FAM35A					
35058		Hs.478708	Optic atrophy 1 (autosomal dominant)			1691239	AA130235	OPA1					
35059				zp01h05.s1 Stratagene ovarian cancer (#937219) Homo sapiens cDNA clone IMAGE:595161 3' similar to contains Alu repetitive element;, mRNA sequence		1754083	AA173888						
35060		Hs.159130	V-raf-1 murine leukemia viral oncogene homolog 1			1142122	N27641	RAF1					
35061				zv52b07.s1 Soares_testis_NHT Homo sapiens cDNA clone IMAGE:757237 3', mRNA sequence		2106564	AA426031						
35062		Hs.121510	Glutamate receptor, metabotropic 2			824147	R44770	GRM2					
35063		Hs.329327	Tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2			883875	H17635	TNKS2					
35064		Hs.435255	UBX domain containing 1			1382866	W72263	UBXD1					
35065		Hs.288178	Sjogren syndrome antigen A2 (60kDa, ribonucleoprotein autoantigen SS-A/Ro)			873908	H09086	SSA2					
35066		Hs.529695	Transcribed locus			819700	R42781						
35067		Hs.536097	Transcribed locus			814567	R52665						
35068				ym42f05.s1 Soares infant brain 1NIB Homo sapiens cDNA clone IMAGE:50975 3', mRNA sequence		883374	H17134						
35069							AA933835.1						
35070		Hs.32118	Full length insert cDNA clone YO64F11			1225229	N69068						
35071		Hs.368563	ATP-binding cassette, sub-family C (CFTR/MRP), member 5			1774771	AA186613	ABCC5					
35072		Hs.274263	RNA binding motif protein 28			2106525	AA426037	RBM28					
35073		Hs.120633	Sestrin 3			1114991	H89127	SESN3					
35074		Hs.435120	Kinesin family member 1C			1741730	AA165679	KIF1C					
35075		Hs.124366	Bobby sox homolog (Drosophila)			1779702	AA190997	BBX					
35076		Hs.40582	CDC14 cell division cycle 14 homolog B (S. cerevisiae)			1142322	N27841	CDC14B					
35077		Hs.278962	Membrane associated transporter			1126254	N21084	MATP					
35078				yz73d02.s1 Soares_multiple_sclerosis_2NbHMSP Homo sapiens cDNA clone IMAGE:288675 3', mRNA sequence		1210230	N62401						
35079				yz40b12.s1 Morton Fetal Cochlea Homo sapiens cDNA clone IMAGE:285503 3', mRNA sequence		1211873	N64044						
35080		Hs.146559	Angiopoietin-like 7			1212227	N64398	ANGPTL7					
35081		Hs.165575	F-box protein 4			2158666	AA446001	FBXO4					
35082				zt93h03.s1 Soares_testis_NHT Homo sapiens cDNA clone IMAGE:729941 3', mRNA sequence		2052607	AA399540						
35083		Hs.132001	ST3 beta-galactoside alpha-2,3-sialyltransferase 3			2156498	AA443823	SIAT6					
35084				yz91e07.s1 Soares_multiple_sclerosis_2NbHMSP Homo sapiens cDNA clone IMAGE:290436 3', mRNA sequence		1212358	N64529						
35085				zo97e06.s1 Stratagene ovarian cancer (#937219) Homo sapiens cDNA clone IMAGE:594850 3' similar to contains MER7.b2 MER7 repetitive element ;, mRNA sequence		1750775	AA171718						
35086		Hs.200770	Src family associated phosphoprotein 2			1422268	W93106	SCAP2					
35087		Hs.175551	Single stranded DNA binding protein 3			1424343	W91960	SSBP3					
35088		Hs.113912	Rap guanine nucleotide exchange factor (GEF) 2			1448798	AA005039	RAPGEF2					
35089		Hs.61151	Transcribed locus			1486724	AA022625						
35090		Hs.97220	Chondroadherin			1422768	W93579	CHAD					
35091		Hs.22634	Ets variant gene 1			884866	H18626	ETV1					
35092		Hs.326475	Transcribed locus, moderately similar to NP_008471.1 Canis familiaris ND1 gene			824215	R44840						
35093				yg26a06.s1 Soares infant brain 1NIB Homo sapiens cDNA clone IMAGE:33392 3', mRNA sequence		821742	R43863						
35094		Hs.22305	Transcribed locus			823970	R44581						
35095							AI022132.1						
35096							AA886758.1						
35097							AA885794.1						
35098		Hs.388226	Hypocretin (orexin) receptor 1			825000	R55705	HCRTR1					
35099		Hs.194766	Seizure related 6 homolog (mouse)-like			899923	H29013	SEZ6L					
35100				yl92c03.s1 Soares infant brain 1NIB Homo sapiens cDNA clone IMAGE:45601 3' similar to contains Alu repetitive element;, mRNA sequence		873028	H08206						
35101		Hs.117721	Transcribed locus, weakly similar to XP_209041.2 KIAA1503 protein [Homo sapiens]			2186085	AA460965						
35102				yl95e05.s1 Soares infant brain 1NIB Homo sapiens cDNA clone IMAGE:45804 3', mRNA sequence		874156	H09334						
35103		Hs.369836	Pvt1 oncogene homolog, MYC activator (mouse)			656335	T54474	PVT1					
35104		Hs.197922	Calcium/calmodulin-dependent protein kinase II			1119100	H98215	CaMKIINalpha					
35105		Hs.546427	Hypothetical protein FLJ12517			2053924	AA400122	FLJ12517					
35106		Hs.97989	Transcribed locus			2063815	AA405369						
35107		Hs.437341	Hypothetical protein MGC13125			1040140	H69934	MGC13125					
35108				zb41e07.s1 Soares_parathyroid_tumor_NbHPA Homo sapiens cDNA clone IMAGE:306180 3', mRNA sequence		1443868	N90541						
35109		Hs.472471	Chromosome 20 open reading frame 178			2189129	AA464245	C20orf178					
35110		Hs.471067	Hypothetical protein LOC339483			2063065	AA405571	LOC339483					
35111		Hs.546273	Peroxisome biogenesis factor 10			2070816	AA412246	PEX10					
35112		Hs.484547	Phenylalanine-tRNA synthetase 2 (mitochondrial)			2216122	AA488691	FARS2					
35113		Hs.408062	Kinesin-like 8			2059307	AA404565	KNSL8					
35114				ae58h03.s1 Stratagene lung carcinoma 937218 Homo sapiens cDNA clone IMAGE:951125 3' similar to WP:R06F6.9 CE01625 ENOYL COA HYDRATASE/ISOMERASE ;, mRNA sequence		2524495	AA620556						
35115		Hs.472040	Hypothetical protein KIAA1434			2524648	AA620709	KIAA1434					
35116		Hs.66180	Nucleosome assembly protein 1-like 2			1727725	AA156109	NAP1L2					
35117		Hs.31431	Fructosamine-3-kinase-related protein			2156391	AA443716	FN3KRP					
35118		Hs.511760	Neuropathy target esterase			1774449	AA186348	NTE					
35119				yz88e09.s1 Soares_multiple_sclerosis_2NbHMSP Homo sapiens cDNA clone IMAGE:290152 3', mRNA sequence		1210032	N62203						
35120		Hs.76884	Inhibitor of DNA binding 3, dominant negative helix-loop-helix protein			2209797	AA482119	ID3					
35121		Hs.519385	Forkhead box D1			1576730	AA069372	FOXD1					
35122		Hs.57698	NAD(P) dependent steroid dehydrogenase-like			2141339	AA436425	NSDHL					
35123		Hs.530862	Protein kinase, AMP-activated, gamma 1 non-catalytic subunit			1481941	AA018676	PRKAG1					
35124		Hs.170076	Variable charge, Y-linked			2064047	AA406064	VCY1B					
35125		Hs.497867	Nuclear VCP-like			1400589	W86860	NVL					
35126				yc93b06.s1 Soares infant brain 1NIB Homo sapiens cDNA clone IMAGE:23658 3' similar to SP:S35068 S35068 HYPOTHETICAL PROTEIN - PLANARIAN ;, mRNA sequence		795625	R38169						
35127		Hs.54089	BRCA1 associated RING domain 1			2658817	AA678295	BARD1					
35128				zc41f02.s1 Soares_senescent_fibroblasts_NbHSF Homo sapiens cDNA clone IMAGE:324891 3' similar to contains Alu repetitive element;, mRNA sequence		1337922	W49667						
35129		Hs.549051	SMAD, mothers against DPP homolog 3 (Drosophila)			1382650	W72201	SMAD3					
35130		Hs.284153	Fanconi anemia, complementation group A			2569347	AA644129	FANCA					
35131		Hs.80552	Dermatopontin			810329	R48303	DPT					
35132		Hs.524224	Complement component 1, r subcomponent			680751	T69603	C1R					
35133		Hs.656	Cell division cycle 25C			1424170	W95001	CDC25C					
35134		Hs.208124	Estrogen receptor 1			1939745	AA291749	ESR1					
35135		Hs.485640	Primase, polypeptide 2A, 58kDa			2139318	AA434404	PRIM2A					
35136		Hs.508716	Collagen, type IV, alpha 2			2111115	AA430540	COL4A2					
35137		Hs.82201	Casein kinase 2, alpha prime polypeptide			1547335	AA054996	CSNK2A2					
35138		Hs.547362	Transcribed locus			819652	R42707						
35139		Hs.525392	Spectrin repeat containing, nuclear envelope 2			900186	H29276	SYNE2					
35140		Hs.434326	Eukaryotic translation initiation factor 2-alpha kinase 3			882991	H16751	EIF2AK3					
35141		Hs.371218	EPH receptor A4			900178	H29268	EPHA4					
35142		Hs.485878	Transcribed locus			889509	H20814						
35143		Hs.514489	WW domain binding protein 2			686511	T71990	WBP2					
35144		Hs.199877	Copine IV			900410	H29500	CPNE4					
35145				ym40a12.s1 Soares infant brain 1NIB Homo sapiens cDNA clone IMAGE:50491 3', mRNA sequence		883638	H17398						
35146		Hs.518567	Transcribed locus			823197	R44930						
35147		Hs.381247	Transcribed locus			824953	R55658						
35148				ym60h12.s1 Soares infant brain 1NIB Homo sapiens cDNA clone IMAGE:52957 3', mRNA sequence		900445	H29535						
35149		Hs.62578	ADP-ribosylation factor guanine nucleotide-exchange factor 2 (brefeldin A-inhibited)			1698117	AA136889	ARFGEF2					
35150		Hs.386162	Similar to zinc finger protein 92 (HTF12)			1265073	N92764						
35151		Hs.69517	Lymphocyte antigen 6 complex, locus K			2161192	AA447522	LY6K					
35152		Hs.496544	Zinc finger, CW type with coiled-coil domain 2			1645469	AA099523	ZCWCC2					
35153		Hs.517937	ALS2 C-terminal like			2177603	AA454827	ALS2CL					
35154		Hs.65377	Membrane-associated ring finger (C3HC4) 9			1687804	AA126675	MARCH-IX					
35155				yr47b05.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:208401 3', mRNA sequence		1017240	H62894						
35156		Hs.97714	Hypothetical protein FLJ40243			2115138	AA431430	FLJ40243					
35157		Hs.98564	Hypothetical protein FLJ37970			2112152	AA430629	FLJ37970					
35158		Hs.549128	Rab3 GTPase-activating protein, non-catalytic subunit (150kD)			2177523	AA454747	RAB3-GAP150					
35159				yr76f02.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:211227 3', mRNA sequence		1026420	H67680						
35160		Hs.349444	Zinc finger protein 558			2204432	AA476221	ZNF558					
35161		Hs.98588	Transcribed locus			2161841	AA448171						
35162		Hs.515550	Hypothetical protein LOC284361			2184581	AA459674	LOC284361					
35163		Hs.465221	Ferrochelatase (protoporphyria)			1490056	AA025142	FECH					
35164		Hs.399719	Hypothetical gene supported by AK026189			1136986	N22836						
35165		Hs.324342	F-box protein 33			1423620	W94401	FBXO33					
35166		Hs.106015	Development and differentiation enhancing factor 1			1229982	N72878	DDEF1					
35167		Hs.516617	SATB family member 2			3238506	AI023265	SATB2					
35168		Hs.518530	P21 (CDKN1A)-activated kinase 2			891107	H22412	PAK2					
35169		Hs.7155	Hypothetical protein LOC129607			1013130	H60298	LOC129607					
35170		Hs.443240	FLJ12716 protein			965406	R93052	FLJ12716					
35171				zh57a10.s1 Soares_fetal_liver_spleen_1NFLS_S1 Homo sapiens cDNA clone IMAGE:416154 3' similar to contains Alu repetitive element;, mRNA sequence		1398516	W85927						
35172		Hs.108969	PTD008 protein			2111532	AA427691	PTD008					
35173		Hs.200841	Laminin, alpha 2 (merosin, congenital muscular dystrophy)			1507018	AA034939	LAMA2					
35174		Hs.265829	Integrin, alpha 3 (antigen CD49C, alpha 3 subunit of VLA-3 receptor)			2102745	AA424695	ITGA3					
35175		Hs.523512	Tumor susceptibility gene 101			2631714	AA670215	TSG101					
35176		Hs.517586	Myoglobin			1757705	AA176581	MB					
35177		Hs.406013	Keratin 18			2618170	AA664179	KRT18					
35178				zx48b04.s1 Soares_testis_NHT Homo sapiens cDNA clone IMAGE:795439 3' similar to contains Alu repetitive element;contains element MER25 repetitive element ;, mRNA sequence		2167288	AA453619						
35179		Hs.477128	Steroid sensitive gene 1			2178273	AA455497	URB					
35180	dehydrogenase E1 and transketolase domain containing 1	Hs.104980	Dehydrogenase E1 and transketolase domain containing 1			1470576	AA009773	DHTKD1					
35181	calcium channel, voltage-dependent, alpha 1I subunit	Hs.125116	Calcium channel, voltage-dependent, alpha 1I subunit			1193931	N52765	CACNA1I					
35182		Hs.440968	Tumor protein p53 binding protein, 1			2189453	AA464569	TP53BP1					
35183		Hs.513779	Cysteine-rich secretory protein LCCL domain containing 2			2185120	AA460304	DKFZP434B044					
35184		Hs.234572	Hypothetical protein FLJ33817			1722016	AA150502	FLJ33817					
35185				yw84h05.s1 Soares_placenta_8to9weeks_2NbHP8to9W Homo sapiens cDNA clone IMAGE:258969 3', mRNA sequence		1152044	N31645						
35186		Hs.20798	Transcribed locus			1448346	AA004819						
35187		Hs.323445	Chromosome 9 open reading frame 75			1424598	W92233	C9orf75					
35188		Hs.550621	MRNA; cDNA DKFZp762M127 (from clone DKFZp762M127)			1422810	W93688						
35189				yh27g11.s1 Soares placenta Nb2HP Homo sapiens cDNA clone IMAGE:131012 3', mRNA sequence		778036	R23148						
35190		Hs.6834	Formin binding protein 4			967893	R93727	FNBP4					
35191		Hs.478407	Fragile X mental retardation, autosomal homolog 1			1231261	N73976	FXR1					
35192		Hs.269837	Hypothetical protein FLJ32810			1010832	H58000	FLJ32810					
35193		Hs.482291	A disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif, 6			1423416	W94295	ADAMTS6					
35194		Hs.515756	Zinc finger protein 545			1192263	N51097	ZNF545					
35195				ze95h08.s1 Soares_fetal_heart_NbHH19W Homo sapiens cDNA clone IMAGE:366783 3', mRNA sequence		1497143	AA029703						
35196		Hs.484950	Histone 1, H2ac			1191963	N50797	HIST1H2AC					
35197		Hs.518200	Poly (ADP-ribose) polymerase family, member 9			1192070	N50904	PARP9					
35198				yz12h01.s1 Soares_multiple_sclerosis_2NbHMSP Homo sapiens cDNA clone IMAGE:282865 3', mRNA sequence		1191324	N50158						
35199		Hs.47261	Solute carrier organic anion transporter family, member 1C1			1193948	N52782	SLCO1C1					
35200				yv72a01.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:248232 3' similar to contains Alu repetitive element;contains element PTR5 repetitive element ;, mRNA sequence		1202363	N58473						
35201		Hs.435309	Basonuclin 2			1379528	W70259	BNC2					
35202		Hs.47068	Transcribed locus, moderately similar to XP_512541.1 similar to hypothetical protein [Pan troglodytes]			1194040	N52874						
35203				zd95g08.s1 Soares_fetal_heart_NbHH19W Homo sapiens cDNA clone IMAGE:357278 3', mRNA sequence		1422713	W93592						
35204		Hs.48029	Snail homolog 1 (Drosophila)			2189867	AA464983	SNAI1					
35205				yy68h10.s1 Soares_multiple_sclerosis_2NbHMSP Homo sapiens cDNA clone IMAGE:278755 3' similar to gb:U02570 !!!! ALU CLASS C WARNING ENTRY !!!! (HUMAN);contains Alu repetitive element;contains element L1 repetitive element ;, mRNA sequence		1210773	N62944						
35206		Hs.403933	F-box protein 32			1524597	AA046700	FBXO32					
35207				yp98g11.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:195524 3', mRNA sequence		959338	R91798						
35208				yu79g02.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:240050 3' similar to contains Alu repetitive element;, mRNA sequence		1060321	H82232						
35209		Hs.165762	FCH domain only 2			1099667	H93339	FCHO2					
35210		Hs.342307	Sarcoma antigen NY-SAR-27			1228359	N71647	FLJ10330					
35211		Hs.473819	V-ets erythroblastosis virus E26 oncogene like (avian)			750928	R01192	ERG					
35212				yu85c06.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:240586 3', mRNA sequence		1081278	H90848						
35213		Hs.477921	WW domain containing transcription regulator 1			1101339	H94043	WWTR1					
35214		Hs.381214	Chromosome 21 open reading frame 56			1154334	N33934	C21orf56					
35215		Hs.372009	Homo sapiens, clone IMAGE:5194204, mRNA			1190471	N49305						
35216		Hs.397705	Calmodulin binding transcription activator 1			1043697	H71881	CAMTA1					
35217				za31b04.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:294127 3' similar to contains Alu repetitive element;, mRNA sequence		1227945	N71365						
35218				yh47d04.s1 Soares placenta Nb2HP Homo sapiens cDNA clone IMAGE:132871 3', mRNA sequence		781789	R25654						
35219		Hs.504096	Cas-Br-M (murine) ecotropic retroviral transforming sequence			1383499	W73366	CBL					
35220		Hs.435933	PHD finger protein 10			838397	R65759	PHF10					
35221				yu97f02.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:241179 3' similar to contains Alu repetitive element;, mRNA sequence		1081900	H91470						
35222		Hs.436031	Iron-responsive element binding protein 2			1211615	N63786	IREB2					
35223				zn72b07.s1 Stratagene NT2 neuronal precursor 937230 Homo sapiens cDNA clone IMAGE:563701 3', mRNA sequence		1679402	AA121778						
35224		Hs.478469	Presenilin associated, rhomboid-like			1693087	AA131464	PSARL					
35225		Hs.467338	Potassium inwardly-rectifying channel, subfamily J, member 13			1114229	H97186	KCNJ13					
35226				zl44e02.s1 Soares_pregnant_uterus_NbHPU Homo sapiens cDNA clone IMAGE:504794 3', mRNA sequence		1722271	AA150741						
35227		Hs.84084	Amyloid beta precursor protein (cytoplasmic tail) binding protein 2			2114914	AA431206	APPBP2					
35228		Hs.125898	GNAS complex locus			1507430	AA035620	GNAS					
35229				zh55a03.s1 Soares_fetal_liver_spleen_1NFLS_S1 Homo sapiens cDNA clone IMAGE:415948 3' similar to contains Alu repetitive element;contains element MER31 repetitive element ;, mRNA sequence		1398137	W86376						
35230		Hs.247478	HLA-B associated transcript 4			2185109	AA460293	BAT4					
35231				yo30b10.s1 Soares adult brain N2b5HB55Y Homo sapiens cDNA clone IMAGE:179419 3' similar to contains Alu repetitive element;contains MSR1 repetitive element ;, mRNA sequence		991213	H51372						
35232		Hs.429353	Selenoprotein N, 1			2184217	AA459310	SEPN1					
35233		Hs.521087	Solute carrier family 12 (potassium/chloride transporters), member 9			2112362	AA427782	SLC12A9					
35234		Hs.268869	Alcohol dehydrogenase, iron containing, 1			1227212	N70632	ADHFE1					
35235		Hs.172613	Solute carrier family 12 (potassium/chloride transporters), member 7			2111573	AA427732	SLC12A7					
35236		Hs.532593	Gap junction protein, alpha 7, 45kDa (connexin 45)			1494084	AA027950	GJA7					
35237				yd10a10.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:66714 3' similar to SP:BH5_MOUSE P28661 BRAIN PROTEIN ;, mRNA sequence		673923	T64878						
35238							AA410207.1						
35239		Hs.449415	Eukaryotic translation initiation factor 2C, 2			1265391	N93082	EIF2C2					
35240		Hs.472044	Transcribed locus, weakly similar to XP_496299.1 hypothetical protein LOC148206 [Homo sapiens]			762117	R10161						
35241		Hs.270291	Actinin, alpha 4			991486	H51645	ACTN4					
35242		Hs.14921	Similar to putative membrane-bound dipeptidase 2			794952	R37496						
